likeCount,dislikeCount,shareCount,commentCount,bookmarkCount,ratingValue,pageViews,clickEvents,scrollDepth,timeOnPage,sessionDuration,sessionCount,commentText,sentimentScore,feedbackCategory,deviceType,browserName,osName,screenResolution,networkType,ipAddress,geoLocation,locale,userTier,interestTags,ageRange,gender,funnelStage,cartItemsCount,abandonedCartFlag,abTestGroup,followerCount,followingCount,groupMemberships,mentionCount,community,like_per_comment,share_per_view,interaction_intensity,engagement_score,activity_ratio
7,15,185,104,168,3.9,294,109,93.1,573.7,2537.7,2,Awesome!,-0.58,Positive,Desktop,Safari,MacOS,1920x1080,Ethernet,106.136.177.128,"64.174940, 28.177184",de_DE,Premium,Fashion,25-34,Other,Consideration,4,False,Variant B,634,3075,40,30,Gaming,0.0673076923076923,0.6292517006802721,398,95.89999999999999,0.22607085155849788
342,90,417,35,28,1.9,910,144,36.5,82.1,2046.7,13,Great!,-0.38,Negative,Tablet,Chrome,iOS,1440x900,5G,16.252.85.51,"-12.494674, -96.952956",en_GB,Enterprise,Fitness,55+,Female,Consideration,2,True,Variant B,4061,1782,11,62,Sports,9.771428571428572,0.4582417582417582,596,271.7,0.04011335320271656
704,8,351,56,64,1.3,747,31,58.2,112.6,3551.3,44,Needs improvement,-0.82,Neutral,Desktop,Edge,Android,1920x1080,WiFi,217.13.185.233,"-64.008992, -13.876033",en_GB,Enterprise,Fashion,25-34,Male,Consideration,18,False,Variant A,9258,511,39,80,Gaming,12.571428571428571,0.46987951807228917,438,404.5,0.03170669895531213
38,54,31,218,34,4.4,112,91,45.4,153.5,1427.8,40,Could be better,0.7,Neutral,Desktop,Safari,Linux,1280x720,5G,195.4.118.231,"27.316630, 147.021482",fr_FR,Enterprise,Food,18-24,Female,Decision,8,True,Control,6523,4632,0,96,News,0.1743119266055046,0.2767857142857143,340,71.5,0.10750805434934865
812,46,294,163,145,2.4,140,37,24.1,355.6,729.6,1,Great!,0.71,Neutral,Desktop,Chrome,Linux,1366x768,Ethernet,49.171.120.35,"-24.466615, 101.042402",fr_FR,Free,Fashion,55+,Other,Decision,5,True,Variant A,1633,467,45,71,Gaming,4.9815950920245395,2.1,494,460.1,0.487390350877193
756,69,53,80,44,4.0,751,98,32.1,427.5,2158.3,9,Could be better,0.48,Neutral,Tablet,Chrome,MacOS,1280x720,5G,165.14.214.126,"71.865707, -43.152591",de_DE,Enterprise,Tech,55+,Other,Decision,18,True,Variant A,2074,2903,31,47,Tech,9.45,0.07057256990679095,231,338.7,0.19807255710512903
423,96,305,273,15,2.0,795,17,68.1,501.8,825.1,2,Awesome!,0.66,Neutral,Tablet,Opera,MacOS,2560x1440,5G,40.27.225.206,"-38.828473, 58.183784",es_ES,Premium,Food,25-34,Other,Consideration,10,True,Variant B,7384,752,38,6,News,1.5494505494505495,0.3836477987421384,595,316.80000000000007,0.6081687068234154
139,56,340,160,196,3.9,17,96,79.0,467.7,2511.3,47,Awesome!,0.21,Positive,Desktop,Safari,Android,1920x1080,5G,152.41.51.184,"29.664485, 70.206444",en_US,Enterprise,Tech,45-54,Other,Awareness,0,True,Variant B,5025,360,49,21,Tech,0.86875,20.0,596,209.2,0.18623820332098912
893,78,178,269,189,2.8,846,108,48.1,93.5,3204.7,7,Could be better,0.02,Positive,Mobile,Chrome,MacOS,1280x720,4G,96.62.21.229,"46.645544, 68.483698",en_GB,Enterprise,Tech,45-54,Male,Consideration,12,True,Variant A,171,760,7,68,Tech,3.319702602230483,0.21040189125295508,555,483.3,0.029175897899959436
828,60,15,298,119,4.2,48,144,74.3,385.9,3286.8,46,Great!,0.38,Neutral,Tablet,Safari,iOS,1440x900,5G,15.139.127.69,"56.567353, -115.597614",de_DE,Premium,Food,25-34,Female,Consideration,10,True,Control,177,58,21,31,News,2.778523489932886,0.3125,457,407.20000000000005,0.11740903005963245
235,41,21,59,109,2.6,77,64,21.3,166.2,3285.2,12,Not bad,-0.34,Neutral,Desktop,Chrome,iOS,1280x720,5G,252.4.106.242,"-81.562076, -171.548135",es_ES,Free,Tech,25-34,Female,Consideration,7,False,Variant A,845,2087,13,95,Tech,3.983050847457627,0.2727272727272727,144,123.0,0.05059052721295507
22,95,349,88,120,3.1,545,191,89.0,423.7,1769.3,22,Not bad,0.88,Negative,Tablet,Firefox,Android,1440x900,WiFi,203.243.203.180,"4.541758, 63.580204",en_GB,Free,Food,45-54,Male,Awareness,12,True,Variant B,6391,805,49,24,News,0.25,0.6403669724770642,628,143.1,0.2394732380037303
437,94,260,260,145,2.1,604,134,19.8,457.5,979.5,15,Could be better,0.93,Negative,Desktop,Edge,iOS,2560x1440,Ethernet,188.33.183.240,"39.310286, 142.983174",de_DE,Enterprise,Fashion,18-24,Other,Consideration,17,True,Control,9781,1917,11,35,Gaming,1.6807692307692308,0.4304635761589404,654,319.3,0.4670750382848392
442,31,174,92,72,4.6,369,72,63.5,212.0,2996.9,4,Awesome!,0.31,Neutral,Mobile,Safari,MacOS,2560x1440,Ethernet,55.157.202.232,"51.253025, 175.231906",fr_FR,Enterprise,Fitness,25-34,Other,Consideration,18,True,Control,8280,104,37,13,Sports,4.804347826086956,0.4715447154471545,338,254.6,0.07073976442323734
720,96,121,226,84,4.6,68,17,61.0,121.9,1514.0,45,Could be better,0.75,Positive,Mobile,Opera,Windows,1440x900,4G,223.196.157.227,"87.375458, 139.016896",de_DE,Free,Tech,55+,Male,Decision,19,False,Variant A,6705,2142,28,95,Tech,3.185840707964602,1.7794117647058822,364,377.9,0.08051519154557464
970,15,304,111,91,3.4,743,148,62.2,341.4,3589.8,47,Not bad,-0.04,Negative,Tablet,Opera,Windows,1366x768,WiFi,97.195.198.233,"-63.562902, 122.266896",en_US,Enterprise,Fitness,35-44,Other,Awareness,2,False,Control,1689,556,9,29,Sports,8.73873873873874,0.40915208613728127,563,510.5,0.0951027912418519
127,86,293,274,65,4.9,60,71,85.2,247.6,1162.8,40,Awesome!,0.24,Neutral,Desktop,Opera,Windows,1920x1080,4G,72.84.103.240,"-28.147228, 102.550698",es_ES,Enterprise,Fitness,35-44,Other,Consideration,14,True,Variant A,5292,1012,32,75,Sports,0.4635036496350365,4.883333333333334,638,200.0,0.2129342965256278
745,31,16,240,77,1.2,235,19,36.5,405.4,3252.7,14,Could be better,-0.11,Negative,Mobile,Chrome,Linux,1366x768,4G,44.212.229.206,"73.315958, -154.237512",es_ES,Premium,Tech,35-44,Female,Awareness,1,True,Variant A,1612,3673,6,70,Tech,3.1041666666666665,0.06808510638297872,275,358.5,0.12463491868294033
350,33,50,28,29,2.9,645,81,67.3,598.5,973.5,28,Needs improvement,0.56,Positive,Mobile,Safari,MacOS,2560x1440,4G,1.42.221.122,"17.076086, -129.588694",fr_FR,Free,Tech,25-34,Other,Consideration,0,False,Variant A,9810,1056,43,58,Tech,12.5,0.07751937984496124,159,163.5,0.6147919876733436
443,60,460,295,138,1.5,405,21,54.5,105.9,3360.6,15,Needs improvement,-0.33,Positive,Mobile,Opera,Linux,1440x900,4G,171.100.59.189,"-50.778327, 37.563996",en_US,Enterprise,Tech,35-44,Female,Awareness,6,False,Variant B,3175,4527,37,36,Tech,1.5016949152542374,1.1358024691358024,776,388.00000000000006,0.031512229958935906
19,51,354,239,1,2.6,960,59,21.4,530.7,1438.2,12,Needs improvement,0.33,Negative,Tablet,Opera,Linux,1440x900,4G,50.30.183.113,"53.882065, -2.659708",en_US,Free,Fashion,35-44,Other,Awareness,18,False,Control,698,3576,2,28,Gaming,0.0794979079497908,0.36875,652,161.7,0.369002920317063
201,46,15,146,142,1.8,255,105,71.7,26.5,2926.3,43,Could be better,0.6,Negative,Desktop,Opera,iOS,1366x768,5G,153.4.245.253,"3.576933, -172.081748",de_DE,Premium,Tech,35-44,Female,Awareness,0,False,Variant A,5593,3896,25,93,Tech,1.3767123287671232,0.058823529411764705,266,128.3,0.009055804257936643
101,6,13,268,98,4.4,824,192,28.5,278.8,3541.0,20,Could be better,-0.87,Negative,Mobile,Firefox,MacOS,1920x1080,4G,56.30.164.122,"-34.990725, 94.641317",de_DE,Premium,Tech,55+,Male,Awareness,11,True,Variant B,5570,3479,21,91,Tech,0.376865671641791,0.015776699029126214,473,107.7,0.07873482067212652
857,5,125,158,45,1.3,459,123,30.7,168.7,901.6,36,Not bad,0.09,Neutral,Tablet,Chrome,Linux,1280x720,5G,130.69.254.188,"-36.042494, -138.126057",es_ES,Premium,Tech,25-34,Female,Consideration,17,False,Variant B,1513,3202,4,89,Tech,5.424050632911392,0.27233115468409586,406,416.40000000000003,0.187111801242236
436,50,485,105,52,1.4,766,24,14.2,21.3,3445.4,5,Great!,0.46,Positive,Desktop,Firefox,Android,1920x1080,Ethernet,206.176.4.132,"-35.628280, 132.330094",fr_FR,Enterprise,Fashion,25-34,Male,Decision,18,True,Variant B,8031,4367,10,5,Gaming,4.152380952380953,0.6331592689295039,614,346.09999999999997,0.006182155918035641
871,82,442,259,113,2.9,588,178,84.8,250.3,389.6,16,Not bad,-0.17,Positive,Mobile,Firefox,iOS,1280x720,4G,213.54.195.120,"-46.405979, -37.764745",fr_FR,Free,Travel,45-54,Other,Awareness,9,True,Variant B,841,2922,27,57,News,3.362934362934363,0.7517006802721088,879,544.0999999999999,0.6424537987679672
858,10,75,142,12,2.4,342,163,53.3,166.9,3238.1,43,Not bad,-0.18,Positive,Desktop,Chrome,Linux,1280x720,WiFi,154.246.85.247,"82.543493, 144.391525",en_US,Free,Fashion,45-54,Female,Consideration,4,True,Variant B,831,3659,18,52,Gaming,6.042253521126761,0.21929824561403508,380,395.3,0.05154257126092462
622,23,7,289,51,1.9,882,93,43.9,508.3,2576.6,40,Great!,0.44,Positive,Mobile,Safari,iOS,2560x1440,4G,235.255.28.191,"-40.060286, 148.986452",fr_FR,Enterprise,Fitness,18-24,Male,Decision,7,False,Control,3544,4543,37,71,Sports,2.152249134948097,0.007936507936507936,389,313.8,0.19727547931382444
798,58,18,43,52,3.9,56,49,43.5,486.3,3234.2,8,Needs improvement,0.37,Neutral,Tablet,Firefox,Windows,1920x1080,WiFi,61.9.49.56,"-21.692945, -10.384437",de_DE,Premium,Travel,18-24,Male,Awareness,19,True,Control,98,2763,23,32,News,18.558139534883722,0.32142857142857145,110,338.40000000000003,0.1503617587038526
430,52,62,173,62,3.5,135,25,80.2,372.5,3422.4,41,Awesome!,0.39,Positive,Desktop,Firefox,Android,1280x720,4G,180.16.128.148,"-36.958138, -118.446654",en_US,Premium,Tech,55+,Male,Decision,11,False,Control,9189,3635,0,16,Tech,2.485549132947977,0.45925925925925926,260,231.39999999999998,0.10884174848059841
420,63,316,26,82,2.3,27,33,41.7,548.5,3460.4,23,Needs improvement,0.31,Negative,Mobile,Edge,Windows,1366x768,5G,125.254.49.48,"81.591571, 25.515241",en_GB,Free,Travel,18-24,Male,Consideration,3,False,Variant B,6154,1469,44,58,News,16.153846153846153,11.703703703703704,375,276.2,0.1585076869726043
835,7,441,216,143,4.7,103,192,94.0,331.0,3425.2,46,Needs improvement,0.65,Negative,Desktop,Chrome,Linux,1366x768,WiFi,176.191.241.114,"-3.517171, 5.895200",es_ES,Enterprise,Fashion,18-24,Male,Consideration,13,False,Variant A,282,51,2,82,Gaming,3.865740740740741,4.281553398058253,849,523.8,0.09663669274786875
652,95,270,137,94,4.4,822,133,76.1,22.2,1234.7,45,Could be better,-0.24,Neutral,Desktop,Edge,iOS,1920x1080,Ethernet,83.54.144.253,"-63.044279, -129.282049",de_DE,Enterprise,Food,45-54,Male,Awareness,3,False,Control,3606,3629,10,2,News,4.759124087591241,0.3284671532846715,540,378.59999999999997,0.01798007613185389
845,6,383,60,62,3.2,76,59,23.4,230.4,3402.3,30,Awesome!,0.06,Neutral,Mobile,Chrome,iOS,1280x720,4G,67.145.107.98,"-85.370624, 125.611619",de_DE,Enterprise,Tech,45-54,Male,Decision,12,False,Variant A,1092,2474,17,14,Tech,14.083333333333334,5.0394736842105265,502,471.09999999999997,0.0677188960409135
365,83,219,87,79,3.3,992,109,23.4,560.2,3112.1,12,Great!,-0.43,Negative,Mobile,Firefox,Android,1280x720,4G,217.210.242.121,"12.992135, 91.505471",fr_FR,Enterprise,Tech,25-34,Male,Decision,5,False,Control,9699,1966,30,74,Tech,4.195402298850575,0.22076612903225806,415,237.0,0.18000706918158157
682,34,407,277,25,1.4,462,135,94.2,141.5,2116.4,32,Great!,0.71,Neutral,Mobile,Opera,Linux,1440x900,4G,110.72.159.234,"57.726618, -21.260817",en_US,Free,Tech,55+,Female,Consideration,3,False,Variant A,9363,1877,3,90,Tech,2.4620938628158844,0.8809523809523809,819,452.79999999999995,0.06685881685881685
848,40,279,60,56,3.2,318,127,13.8,529.3,1569.1,14,Could be better,0.87,Neutral,Mobile,Chrome,MacOS,1366x768,5G,126.240.231.18,"67.641743, -173.924923",fr_FR,Free,Travel,25-34,Other,Decision,12,True,Variant A,4093,1368,23,30,News,14.133333333333333,0.8773584905660378,466,440.50000000000006,0.33732713020202665
468,24,237,28,77,4.4,533,39,16.7,317.4,643.7,42,Great!,0.06,Neutral,Desktop,Edge,Windows,1920x1080,4G,204.198.174.162,"-49.068291, -109.283595",en_US,Premium,Food,55+,Other,Awareness,0,False,Control,7482,162,40,2,News,16.714285714285715,0.4446529080675422,304,271.6,0.49308684169644235
653,56,299,192,66,2.9,189,3,48.4,308.0,614.4,24,Awesome!,-0.33,Neutral,Desktop,Chrome,Android,1920x1080,4G,222.118.40.38,"-84.063905, -74.783222",de_DE,Enterprise,Fitness,25-34,Female,Awareness,7,True,Variant B,9674,3834,37,4,Sports,3.4010416666666665,1.582010582010582,494,395.9,0.5013020833333334
600,5,378,148,165,4.6,489,24,34.7,500.1,2566.5,12,Needs improvement,-0.22,Positive,Desktop,Chrome,MacOS,1366x768,5G,92.104.147.3,"-14.803404, 139.587414",fr_FR,Free,Tech,55+,Female,Consideration,9,False,Control,1554,1390,14,77,Tech,4.054054054054054,0.7730061349693251,550,399.5,0.19485680888369375
185,96,444,166,176,2.5,678,176,99.0,180.3,384.2,17,Needs improvement,-0.44,Neutral,Tablet,Opera,iOS,1440x900,5G,59.213.31.208,"16.932766, -22.193953",en_GB,Free,Tech,55+,Male,Awareness,10,False,Variant B,1105,4479,13,22,Tech,1.1144578313253013,0.6548672566371682,786,258.0,0.4692868297761583
285,68,385,58,175,3.2,475,152,94.7,165.0,688.1,42,Needs improvement,-0.97,Positive,Mobile,Firefox,MacOS,1366x768,5G,132.71.113.228,"26.297514, -119.561135",en_GB,Free,Fitness,55+,Female,Decision,7,True,Variant B,3197,2428,17,38,Sports,4.913793103448276,0.8105263157894737,595,258.6,0.2397907280918471
75,63,357,22,48,3.5,733,107,32.4,363.1,966.1,46,Could be better,-0.06,Negative,Mobile,Chrome,Windows,2560x1440,4G,53.243.127.28,"78.622215, 89.409880",en_GB,Free,Tech,55+,Other,Awareness,2,False,Control,5540,2762,33,40,Tech,3.409090909090909,0.4870395634379263,486,146.3,0.3758410102473864
462,29,48,234,147,4.6,538,122,38.3,433.6,2581.6,12,Great!,0.38,Neutral,Mobile,Edge,MacOS,1440x900,4G,71.194.54.7,"-45.163702, -90.786029",fr_FR,Enterprise,Fitness,25-34,Other,Decision,6,True,Variant B,4959,4798,13,47,Sports,1.9743589743589745,0.08921933085501858,404,260.70000000000005,0.16795785559343043
823,54,484,180,166,1.4,264,24,31.6,103.6,1106.9,20,Needs improvement,-0.97,Neutral,Tablet,Edge,Linux,2560x1440,4G,218.68.196.1,"45.602954, 1.325545",fr_FR,Free,Tech,55+,Female,Awareness,17,True,Variant A,7693,2306,26,88,Tech,4.572222222222222,1.8333333333333333,688,527.0,0.09359472400397505
724,91,119,280,60,1.5,274,94,18.7,224.1,2434.2,14,Great!,0.54,Negative,Tablet,Chrome,Android,2560x1440,5G,124.230.125.96,"-19.741159, 89.893672",en_US,Free,Fitness,45-54,Female,Awareness,8,False,Variant A,9631,3735,7,63,Sports,2.585714285714286,0.4343065693430657,493,387.3,0.09206310081340893
397,93,354,212,68,4.6,718,6,19.1,351.7,1463.6,32,Not bad,-0.33,Neutral,Mobile,Firefox,Android,1366x768,5G,67.32.12.122,"16.235907, -69.814174",fr_FR,Free,Tech,25-34,Male,Consideration,16,True,Variant A,3781,906,20,52,Tech,1.8726415094339623,0.49303621169916434,572,314.2,0.24029789559989068
430,8,244,230,21,3.9,955,123,58.1,393.0,2011.1,1,Not bad,-0.82,Negative,Tablet,Edge,iOS,1920x1080,4G,248.234.154.34,"20.650033, -36.726421",en_US,Enterprise,Food,55+,Female,Awareness,14,True,Variant B,5688,3533,24,16,News,1.8695652173913044,0.2554973821989529,597,293.3,0.19541544428422258
322,71,441,12,115,4.4,598,80,98.9,423.5,3036.3,31,Could be better,0.42,Neutral,Mobile,Chrome,iOS,1366x768,5G,161.1.121.116,"35.669772, 92.033510",en_US,Free,Food,25-34,Female,Consideration,4,True,Variant B,3723,2725,23,45,News,26.833333333333332,0.7374581939799331,533,275.0,0.13947897111616112
980,66,87,184,61,1.8,388,126,77.7,135.3,1234.8,27,Could be better,0.97,Neutral,Desktop,Opera,Linux,1920x1080,4G,159.218.161.125,"86.847616, 81.640529",es_ES,Enterprise,Fitness,25-34,Male,Consideration,14,False,Variant A,1008,3509,48,92,Sports,5.326086956521739,0.22422680412371135,397,461.00000000000006,0.10957240038872693
398,10,420,211,37,2.7,243,46,84.6,249.2,3054.4,6,Could be better,-0.0,Neutral,Mobile,Opera,Linux,1366x768,5G,163.50.161.45,"-6.472417, 39.033240",es_ES,Enterprise,Travel,25-34,Male,Awareness,12,False,Variant B,7939,3043,39,3,News,1.886255924170616,1.728395061728395,677,331.1,0.08158721843897328
767,89,63,104,58,3.4,213,37,97.0,184.2,346.7,4,Great!,-0.87,Positive,Desktop,Safari,MacOS,1920x1080,4G,111.129.103.232,"-25.006286, -176.689713",es_ES,Enterprise,Fitness,45-54,Other,Awareness,6,True,Variant B,3828,716,35,83,Sports,7.375,0.29577464788732394,204,352.3,0.531295067781944
86,1,271,50,23,2.0,873,178,68.6,48.4,3034.9,40,Could be better,0.68,Positive,Desktop,Safari,Linux,1366x768,Ethernet,100.120.146.114,"-65.634649, 103.628811",es_ES,Premium,Fashion,25-34,Other,Consideration,10,False,Variant A,3663,2155,27,15,Gaming,1.72,0.3104238258877434,499,127.99999999999999,0.01594780717651323
509,47,492,132,52,4.3,547,190,31.0,509.9,516.9,32,Not bad,0.62,Negative,Tablet,Edge,Android,1440x900,4G,79.151.37.134,"-6.357875, -52.122656",es_ES,Enterprise,Food,45-54,Male,Awareness,18,False,Variant B,9615,1639,49,53,News,3.856060606060606,0.8994515539305301,814,382.8,0.9864577287676534
931,75,309,47,26,1.3,291,88,92.5,182.3,3174.4,30,Great!,0.19,Neutral,Desktop,Safari,Linux,1920x1080,4G,88.99.159.228,"45.577044, 102.201554",es_ES,Free,Food,35-44,Female,Decision,10,True,Variant A,2535,2081,3,81,News,19.80851063829787,1.0618556701030928,444,477.1,0.05742817540322581
68,73,425,287,126,2.9,867,107,85.1,599.2,1299.0,18,Great!,0.12,Negative,Tablet,Chrome,iOS,2560x1440,5G,215.161.215.243,"3.539633, 27.566096",de_DE,Premium,Food,45-54,Male,Decision,8,True,Variant B,6884,3525,48,54,News,0.23693379790940766,0.49019607843137253,819,224.7,0.46127790608160124
601,38,191,216,32,1.6,714,132,17.7,427.3,1738.9,15,Could be better,-0.36,Positive,Tablet,Firefox,Linux,1920x1080,WiFi,133.103.5.72,"38.078112, -75.961042",en_GB,Free,Tech,35-44,Male,Awareness,19,False,Variant B,564,4266,22,81,Tech,2.7824074074074074,0.26750700280112044,539,344.09999999999997,0.24573005923284835
733,37,298,227,0,2.7,71,105,57.7,339.0,2435.1,38,Could be better,-0.69,Negative,Tablet,Edge,Linux,2560x1440,WiFi,253.133.7.133,"-20.442327, 170.702803",en_US,Premium,Food,55+,Other,Consideration,9,False,Control,403,1542,47,1,News,3.2290748898678414,4.197183098591549,630,428.0,0.13921399531846743
909,8,432,213,71,4.0,305,180,33.8,132.5,1459.2,25,Not bad,0.99,Neutral,Desktop,Chrome,Windows,1440x900,WiFi,15.3.3.13,"15.994655, -10.701082",de_DE,Enterprise,Food,45-54,Other,Consideration,18,False,Variant A,8768,3190,24,28,News,4.267605633802817,1.4163934426229507,825,542.9000000000001,0.0908031798245614
665,32,218,149,130,3.0,408,16,62.2,504.9,922.1,9,Needs improvement,0.5,Negative,Tablet,Firefox,Linux,1366x768,5G,91.31.140.2,"87.769889, 23.483286",fr_FR,Free,Travel,18-24,Other,Decision,15,False,Variant A,1491,4764,41,56,News,4.4630872483221475,0.5343137254901961,383,374.2,0.5475544951740592
667,73,112,42,36,1.4,602,111,53.0,546.0,1161.5,29,Could be better,0.66,Positive,Desktop,Edge,Windows,1280x720,Ethernet,59.168.156.75,"-70.238254, 179.291333",fr_FR,Enterprise,Fashion,35-44,Other,Awareness,9,True,Control,822,2325,43,24,Gaming,15.880952380952381,0.18604651162790697,265,312.40000000000003,0.47008179078777446
48,12,340,87,183,2.0,659,80,64.7,55.3,2363.9,25,Awesome!,-0.57,Positive,Desktop,Opera,iOS,2560x1440,5G,156.94.163.188,"-63.097532, -148.968018",en_US,Premium,Fashion,55+,Female,Awareness,17,False,Variant A,741,4067,36,40,Gaming,0.5517241379310345,0.5159332321699545,507,156.9,0.023393544566183002
561,8,283,299,84,2.6,848,11,56.8,89.9,617.6,36,Could be better,0.74,Positive,Desktop,Opera,Windows,1280x720,Ethernet,13.237.81.132,"22.502098, 30.633723",fr_FR,Enterprise,Tech,35-44,Female,Decision,2,False,Variant B,6750,4814,39,18,Tech,1.8762541806020068,0.33372641509433965,593,377.5,0.1455634715025907
920,36,223,253,112,3.7,584,190,95.4,192.5,1041.2,5,Great!,-0.85,Positive,Mobile,Safari,Linux,1280x720,4G,229.27.75.40,"-62.177428, 114.462500",es_ES,Free,Food,55+,Female,Awareness,17,False,Control,8858,3319,28,83,News,3.6363636363636362,0.3818493150684932,666,496.7,0.184882827506723
80,97,215,55,145,3.2,654,185,16.5,499.0,1392.3,39,Not bad,-0.22,Positive,Desktop,Firefox,Linux,1920x1080,WiFi,169.92.243.250,"-44.734804, -33.048210",es_ES,Enterprise,Travel,18-24,Female,Consideration,18,False,Variant A,9851,766,11,98,News,1.4545454545454546,0.3287461773700306,455,122.0,0.35839977016447605
171,87,1,4,30,3.9,125,172,65.0,417.3,1722.2,30,Could be better,0.76,Negative,Tablet,Edge,Linux,1440x900,4G,162.79.227.218,"37.061244, 132.116941",en_GB,Enterprise,Fitness,25-34,Female,Consideration,1,True,Variant A,5549,4142,35,56,Sports,42.75,0.008,177,72.5,0.2423063523400302
162,65,207,49,136,4.0,179,31,63.3,115.4,1084.9,32,Could be better,0.27,Positive,Desktop,Firefox,Android,1920x1080,Ethernet,117.211.30.199,"-88.217063, -133.553196",de_DE,Premium,Food,25-34,Male,Awareness,5,True,Variant B,8422,4147,40,58,News,3.306122448979592,1.1564245810055866,287,150.29999999999998,0.10636925062217716
717,23,353,216,93,4.1,399,50,70.6,599.1,2146.3,18,Not bad,0.47,Positive,Tablet,Firefox,iOS,1920x1080,WiFi,41.190.9.204,"-14.296925, -125.237652",fr_FR,Enterprise,Tech,45-54,Male,Consideration,2,False,Variant A,4653,3761,42,6,Tech,3.3194444444444446,0.8847117794486216,619,445.2,0.27913152867725854
85,85,208,283,174,2.7,631,91,63.5,282.8,1031.2,35,Not bad,-0.57,Positive,Tablet,Firefox,Linux,2560x1440,5G,6.171.42.247,"-5.115498, 54.957515",fr_FR,Enterprise,Fashion,35-44,Male,Decision,2,False,Control,8748,4096,26,16,Gaming,0.3003533568904594,0.329635499207607,582,170.4,0.2742435996896819
805,90,237,94,116,3.8,295,16,33.7,433.6,1637.2,27,Not bad,0.86,Negative,Mobile,Firefox,Android,1440x900,4G,106.187.19.208,"11.983371, 169.529500",es_ES,Enterprise,Fashion,35-44,Female,Decision,3,True,Variant A,7716,3768,3,82,Gaming,8.563829787234043,0.8033898305084746,347,423.50000000000006,0.2648424138773516
